Record_ID,Month,SKU_ID,SKU_Description,Product_Group,UoM,Base_Monthly_Demand,Avg_Monthly_Demand_est,Forecast_Method,Forecast_units,Actual_Demand_units,Forecast_Error_units,Absolute_Error_units,APE,Supplier_LeadTime_days,Transit_days,Total_LeadTime_days,Safety_Stock_units,Reorder_Point_units,OnHand_Inventory_units,Planned_Receipts_units,Replenishment_Order_units,Production_Plan_units,MOQ_units,Unit_Cost_USD,Inventory_Value_USD,Days_of_Inventory,Fill_Rate_pct,Stockout_Flag,SLOB_Flag,Produced_InHouse,Shelf_Life_days,Manufacturing_Date,Expiry_Date,Days_to_Expiry,Holding_Cost_pct_annual,Holding_Cost_USD_monthly,Planned_Receipt_Date,Actual_Receipt_Date,PO_OnTime_Flag,Customer_Priority,Revenue_per_unit_USD,Monthly_Revenue_USD,Manufacturing_Line,Production_Capacity_units_per_month,Line_Changeover_time_hrs,Safety_Stock_z90_units,Safety_Stock_z95_units,Safety_Stock_z98_units,OTIF_approx_flag,Capacity_Utilization_pct,Expiry_Value_USD
SKU0023_202412,2024-12-01 00:00:00,SKU0023,Intermediates Grade A,Intermediates,kg,684,629,Collaborative Judgment,415,657,242,242,"0,3683",24,7,31,42,721,1515,385,0,0,8204,"33,56","50843,4","69,2",100,0,0,FALSE,1095,2024-12-04,2027-12-04,1098,"0,14","593,173",2024-12-08 00:00:00,2024-12-18 00:00:00,0,High,"53,696","35278,272",Line_B,,,33,42,53,0,,0
SKU0023_202501,2025-01-01 00:00:00,SKU0023,Intermediates Grade A,Intermediates,kg,684,643,Exponential Smoothing,511,755,244,244,"0,3232",24,4,28,39,744,602,485,8204,0,8204,"33,56","20203,12","23,9",100,0,0,FALSE,1095,2025-01-07,2028-01-07,1101,"0,14","235,7030667",2025-01-08 00:00:00,2025-01-13 00:00:00,0,High,"53,696","40540,48",Line_B,,,31,40,50,0,,0
SKU0023_202502,2025-02-01 00:00:00,SKU0023,Intermediates Grade A,Intermediates,kg,684,657,Exponential Smoothing,646,621,-25,25,"0,0403",24,5,29,40,640,0,511,8204,0,8204,"33,56",0,0,"82,29",1,0,FALSE,1095,2025-02-08,2028-02-08,1102,"0,14",0,2025-02-08 00:00:00,2025-02-08 00:00:00,1,High,"53,696","33345,216",Line_B,,,32,41,51,1,,0
SKU0023_202503,2025-03-01 00:00:00,SKU0023,Intermediates Grade A,Intermediates,kg,684,670,Exponential Smoothing,731,594,-137,137,"0,2306",24,5,29,40,614,414,538,8204,0,8204,"33,56","13893,84","20,9",100,0,0,FALSE,1095,2025-03-10,2028-03-09,1104,"0,14","162,0948",2025-03-08 00:00:00,2025-03-17 00:00:00,0,High,"53,696","31895,424",Line_B,,,32,41,51,0,,0
SKU0023_202504,2025-04-01 00:00:00,SKU0023,Intermediates Grade A,Intermediates,kg,684,684,Collaborative Judgment,669,834,165,165,"0,1978",24,8,32,42,932,1598,284,0,0,8204,"33,56","53628,88","57,5",100,0,0,FALSE,1095,2025-04-07,2028-04-06,1101,"0,14","625,6702667",2025-04-08 00:00:00,2025-04-13 00:00:00,0,High,"53,696","44782,464",Line_B,,,34,43,53,0,,0
SKU0023_202505,2025-05-01 00:00:00,SKU0023,Intermediates Grade A,Intermediates,kg,684,698,Exponential Smoothing,589,773,184,184,"0,238",24,9,33,43,893,1395,973,0,0,8204,"33,56","46816,2","54,1",100,0,0,FALSE,1095,2025-05-04,2028-05-03,1098,"0,14","546,189",2025-05-08 00:00:00,2025-05-07 00:00:00,1,High,"53,696","41507,008",Line_B,,,34,44,54,1,,0
SKU0023_202506,2025-06-01 00:00:00,SKU0023,Intermediates Grade A,Intermediates,kg,684,711,Causal (Promo),809,813,4,4,"0,0049",24,6,30,41,854,470,677,8204,0,8204,"33,56","15773,2","17,3",100,0,0,FALSE,1095,2025-06-02,2028-06-01,1096,"0,14","184,0206667",2025-06-08 00:00:00,2025-06-11 00:00:00,0,High,"53,696","43654,848",Line_B,,,33,42,52,0,,0
SKU0023_202507,2025-07-01 00:00:00,SKU0023,Intermediates Grade A,Intermediates,kg,684,725,Exponential Smoothing,798,769,-29,29,"0,0377",24,9,33,43,889,1274,563,0,0,8204,"33,56","42755,44","49,7",100,0,0,FALSE,1095,2025-07-05,2028-07-04,1099,"0,14","498,8134667",2025-07-08 00:00:00,2025-07-10 00:00:00,1,High,"53,696","41292,224",Line_B,,,34,44,54,1,,0
SKU0023_202508,2025-08-01 00:00:00,SKU0023,Intermediates Grade A,Intermediates,kg,684,739,Collaborative Judgment,738,649,-89,89,"0,1371",24,8,32,42,734,130,519,8204,0,8204,"33,56","4362,8",6,100,0,0,FALSE,1095,2025-08-05,2028-08-04,1099,"0,14","50,89933333",2025-08-08 00:00:00,2025-08-12 00:00:00,0,High,"53,696","34848,704",Line_B,,,34,43,53,0,,0
SKU0024_202411,2024-11-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,81,Naive,91,97,6,6,"0,0619",46,4,50,7,169,25,79,8160,8160,8160,"30,69","767,25","7,7",100,0,0,TRUE,540,2024-11-09,2026-05-03,548,"0,14","8,95125",2024-11-08 00:00:00,2024-11-15 00:00:00,0,Low,"49,104","4763,088",Line_C,10000,6,6,7,9,0,"81,6",0
SKU0024_202412,2024-12-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,83,Exponential Smoothing,96,85,-11,11,"0,1294",46,7,53,7,157,127,52,8160,8160,8160,"30,69","3897,63","44,8",100,0,0,TRUE,540,2024-12-07,2026-05-31,546,"0,14","45,47235",2024-12-08 00:00:00,2024-12-13 00:00:00,0,Low,"49,104","4173,84",Line_C,10000,2,6,8,9,0,"81,6",0
SKU0024_202501,2025-01-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,85,Collaborative Judgment,84,89,5,5,"0,0562",46,1,47,7,146,118,84,8160,8160,8160,"30,69","3621,42","39,8",100,0,0,TRUE,540,2025-01-03,2026-06-27,542,"0,14","42,2499",2025-01-08 00:00:00,2025-01-18 00:00:00,0,Low,"49,104","4370,256",Line_C,10000,6,6,7,9,0,"81,6",0
SKU0024_202502,2025-02-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,86,Causal (Promo),94,85,-9,9,"0,1059",46,12,58,8,172,127,48,8160,8160,8160,"30,69","3897,63","44,8",100,0,0,TRUE,540,2025-02-09,2026-08-03,548,"0,14","45,47235",2025-02-08 00:00:00,2025-02-09 00:00:00,1,Low,"49,104","4173,84",Line_C,10000,4,6,8,10,1,"81,6",0
SKU0024_202503,2025-03-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,88,ARIMA,78,106,28,28,"0,2642",46,3,49,7,180,120,27,8160,8160,8160,"30,69","3682,8",34,100,0,0,TRUE,540,2025-03-10,2026-09-01,549,"0,14","42,966",2025-03-08 00:00:00,2025-03-05 00:00:00,1,Low,"49,104","5205,024",Line_C,10000,3,6,7,9,1,"81,6",0
SKU0024_202504,2025-04-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,90,Collaborative Judgment,88,133,45,45,"0,3383",46,11,57,7,260,127,66,8160,8160,8160,"30,69","3897,63","28,6",100,0,0,TRUE,540,2025-04-02,2026-09-24,541,"0,14","45,47235",2025-04-08 00:00:00,2025-04-07 00:00:00,1,Low,"49,104","6530,832",Line_C,10000,4,6,8,10,1,"81,6",0
SKU0024_202505,2025-05-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,92,Naive,109,71,-38,38,"0,5352",46,8,54,7,135,86,53,8160,8160,8160,"30,69","2639,34","36,3",100,0,0,TRUE,540,2025-05-02,2026-10-24,541,"0,14","30,7923",2025-05-08 00:00:00,2025-05-14 00:00:00,0,Low,"49,104","3486,384",Line_C,10000,1,6,8,10,0,"81,6",0
SKU0024_202506,2025-06-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,94,Collaborative Judgment,90,83,-7,7,"0,0843",46,8,54,7,156,54,89,8160,8160,8160,"30,69","1657,26","19,5",100,0,0,TRUE,540,2025-06-06,2026-11-28,545,"0,14","19,3347",2025-06-08 00:00:00,2025-06-16 00:00:00,0,Low,"49,104","4075,632",Line_C,10000,4,6,8,10,0,"81,6",0
SKU0024_202507,2025-07-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,95,Exponential Smoothing,115,82,-33,33,"0,4024",46,12,58,8,167,14,37,8160,8160,8160,"30,69","429,66","5,1","62,2",1,0,TRUE,540,2025-07-09,2026-12-31,548,"0,14","5,0127",2025-07-08 00:00:00,2025-07-12 00:00:00,0,Low,"49,104","4026,528",Line_C,10000,1,6,8,10,0,"81,6",0
SKU0024_202508,2025-08-01 00:00:00,SKU0024,Intermediates Grade C,Intermediates,litre,90,97,Exponential Smoothing,76,92,16,16,"0,1739",46,4,50,7,160,0,63,8160,8160,8160,"30,69",0,0,"68,48",1,0,TRUE,540,2025-08-06,2027-01-28,545,"0,14",0,2025-08-08 00:00:00,2025-08-15 00:00:00,0,Low,"49,104","4517,568",Line_C,10000,4,6,7,9,0,"81,6",0
SKU0025_202411,2024-11-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,662,Exponential Smoothing,651,705,54,54,"0,0766",23,7,30,44,749,1251,569,0,0,7435,"27,96","34977,96","53,2",100,0,0,FALSE,540,2024-11-07,2026-05-01,546,"0,14","408,0762",2024-11-08 00:00:00,2024-11-10 00:00:00,1,High,"44,736","31538,88",Line_A,,,35,45,56,1,,0
SKU0025_202412,2024-12-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,676,Exponential Smoothing,670,715,45,45,"0,0629",23,4,27,42,686,608,652,7435,0,7435,"27,96","16999,68","25,5",100,0,0,FALSE,540,2024-12-02,2026-05-26,541,"0,14","198,3296",2024-12-08 00:00:00,2024-12-12 00:00:00,0,High,"44,736","31986,24",Line_A,,,33,42,53,0,,0
SKU0025_202501,2025-01-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,691,Exponential Smoothing,704,838,134,134,"0,1599",23,6,29,43,853,2275,670,0,0,7435,"27,96",63609,"81,4",100,0,0,FALSE,540,2025-01-10,2026-07-04,549,"0,14","742,105",2025-01-08 00:00:00,2025-01-13 00:00:00,0,High,"44,736","37488,768",Line_A,,,34,44,55,0,,0
SKU0025_202502,2025-02-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,706,Exponential Smoothing,691,576,-115,115,"0,1997",23,6,29,43,600,0,352,7435,0,7435,"27,96",0,0,"61,11",1,0,FALSE,540,2025-02-09,2026-08-03,548,"0,14",0,2025-02-08 00:00:00,2025-02-08 00:00:00,1,High,"44,736","25767,936",Line_A,,,34,44,55,1,,0
SKU0025_202503,2025-03-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,720,Collaborative Judgment,662,816,154,154,"0,1887",23,12,35,48,1000,1181,449,0,0,7435,"27,96","33020,76","43,4",100,0,0,FALSE,540,2025-03-09,2026-08-31,548,"0,14","385,2422",2025-03-08 00:00:00,2025-03-05 00:00:00,1,High,"44,736","36504,576",Line_A,,,38,48,60,1,,0
SKU0025_202504,2025-04-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,735,Exponential Smoothing,538,893,355,355,"0,3975",23,10,33,46,1028,56,688,7435,0,7435,"27,96","1565,76","1,9","83,31",1,0,FALSE,540,2025-04-04,2026-09-26,543,"0,14","18,2672",2025-04-08 00:00:00,2025-04-18 00:00:00,0,High,"44,736","39949,248",Line_A,,,37,47,58,0,,0
SKU0025_202505,2025-05-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,750,ARIMA,741,860,119,119,"0,1384",23,7,30,44,904,25,479,7435,0,7435,"27,96",699,"0,9","58,6",1,0,FALSE,540,2025-05-09,2026-10-31,548,"0,14","8,155",2025-05-08 00:00:00,2025-05-05 00:00:00,1,High,"44,736","38472,96",Line_A,,,35,45,56,1,,0
SKU0025_202506,2025-06-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,764,Collaborative Judgment,882,798,-84,84,"0,1053",23,9,32,46,897,542,249,7435,0,7435,"27,96","15154,32","20,4","99,12",1,0,FALSE,540,2025-06-07,2026-11-29,546,"0,14","176,8004",2025-06-08 00:00:00,2025-06-14 00:00:00,0,High,"44,736","35699,328",Line_A,,,36,46,57,0,,0
SKU0025_202507,2025-07-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,779,Collaborative Judgment,804,838,34,34,"0,0406",23,3,26,41,767,649,328,7435,0,7435,"27,96","18146,04","23,2",100,0,0,FALSE,540,2025-07-07,2026-12-29,546,"0,14","211,7038",2025-07-08 00:00:00,2025-07-08 00:00:00,1,High,"44,736","37488,768",Line_A,,,33,42,52,1,,0
SKU0025_202508,2025-08-01 00:00:00,SKU0025,Intermediates Grade A,Intermediates,litre,735,794,Naive,864,937,73,73,"0,0779",23,4,27,42,885,467,830,7435,0,7435,"27,96","13057,32",15,100,0,0,FALSE,540,2025-08-06,2027-01-28,545,"0,14","152,3354",2025-08-08 00:00:00,2025-08-16 00:00:00,0,High,"44,736","41917,632",Line_A,,,33,42,53,0,,0
SKU0026_202411,2024-11-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,190,ARIMA,205,227,22,22,"0,0969",52,7,59,18,464,123,58,6988,0,6988,"0,5","61,5","16,3","79,74",1,0,FALSE,365,2024-11-09,2025-11-09,373,"0,06","0,3075",2024-11-08 00:00:00,2024-11-18 00:00:00,0,Medium,"0,6","136,2",Line_B,,,14,18,23,0,,0
SKU0026_202412,2024-12-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,194,Causal (Promo),256,254,-2,2,"0,0079",52,6,58,18,509,50,135,6988,0,6988,"0,5",25,"5,9","72,83",1,0,FALSE,365,2024-12-06,2025-12-06,370,"0,06","0,125",2024-12-08 00:00:00,2024-12-11 00:00:00,0,Medium,"0,6","152,4",Line_B,,,14,18,23,0,,0
SKU0026_202501,2025-01-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,198,Exponential Smoothing,280,190,-90,90,"0,4737",52,7,59,18,392,200,161,6988,0,6988,"0,5",100,"31,6",100,0,0,FALSE,365,2025-01-08,2026-01-08,372,"0,06","0,5",2025-01-08 00:00:00,2025-01-06 00:00:00,1,Medium,"0,6",114,Line_B,,,14,18,23,1,,0
SKU0026_202502,2025-02-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,203,Collaborative Judgment,190,169,-21,21,"0,1243",52,10,62,18,367,124,187,6988,0,6988,"0,5",62,22,100,0,0,FALSE,365,2025-02-04,2026-02-04,368,"0,06","0,31",2025-02-08 00:00:00,2025-02-07 00:00:00,1,Medium,"0,6","101,4",Line_B,,,15,19,23,1,,0
SKU0026_202503,2025-03-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,207,ARIMA,191,206,15,15,"0,0728",52,8,60,18,430,40,128,6988,0,6988,"0,5",20,"5,8","81,55",1,0,FALSE,365,2025-03-10,2026-03-10,374,"0,06","0,1",2025-03-08 00:00:00,2025-03-05 00:00:00,1,Medium,"0,6","123,6",Line_B,,,14,18,23,1,,0
SKU0026_202504,2025-04-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,211,Collaborative Judgment,177,191,14,14,"0,0733",52,3,55,17,367,319,100,6988,0,6988,"0,5","159,5","50,1",100,0,0,FALSE,365,2025-04-05,2026-04-05,369,"0,06","0,7975",2025-04-08 00:00:00,2025-04-09 00:00:00,1,Medium,"0,6","114,6",Line_B,,,14,18,22,1,,0
SKU0026_202505,2025-05-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,215,Collaborative Judgment,198,224,26,26,"0,1161",52,8,60,18,466,328,187,6988,0,6988,"0,5",164,"43,9",100,0,0,FALSE,365,2025-05-08,2026-05-08,372,"0,06","0,82",2025-05-08 00:00:00,2025-05-05 00:00:00,1,Medium,"0,6","134,4",Line_B,,,14,18,23,1,,0
SKU0026_202506,2025-06-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,219,ARIMA,199,194,-5,5,"0,0258",52,3,55,17,373,2,98,6988,0,6988,"0,5",1,"0,3","51,55",1,0,FALSE,365,2025-06-06,2026-06-06,370,"0,06","0,005",2025-06-08 00:00:00,2025-06-12 00:00:00,0,Medium,"0,6","116,4",Line_B,,,14,18,22,0,,0
SKU0026_202507,2025-07-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,224,Collaborative Judgment,220,108,-112,112,"1,037",52,5,57,17,222,80,87,6988,0,6988,"0,5",40,"22,2",100,0,0,FALSE,365,2025-07-08,2026-07-08,372,"0,06","0,2",2025-07-08 00:00:00,2025-07-05 00:00:00,1,Medium,"0,6","64,8",Line_B,,,14,18,22,1,,0
SKU0026_202508,2025-08-01 00:00:00,SKU0026,Packaging Grade B,Packaging,litre,211,228,Collaborative Judgment,182,214,32,32,"0,1495",52,4,56,17,416,279,185,6988,0,6988,"0,5","139,5","39,1",100,0,0,FALSE,365,2025-08-08,2026-08-08,372,"0,06","0,6975",2025-08-08 00:00:00,2025-08-15 00:00:00,0,Medium,"0,6","128,4",Line_B,,,14,18,22,0,,0
SKU0027_202411,2024-11-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,51,Exponential Smoothing,71,65,-6,6,"0,0923",33,8,41,4,93,139,28,0,0,7771,"28,22","3922,58","64,2",100,0,0,TRUE,730,2024-11-09,2026-11-09,738,"0,1","32,68816667",2024-11-08 00:00:00,2024-11-05 00:00:00,1,Low,"40,919","2659,735",Line_C,10000,7,4,5,5,1,0,0
SKU0027_202412,2024-12-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,52,Exponential Smoothing,67,78,11,11,"0,141",33,12,45,4,121,51,45,7771,7771,7771,"28,22","1439,22","19,6",100,0,0,TRUE,730,2024-12-02,2026-12-02,731,"0,1","11,9935",2024-12-08 00:00:00,2024-12-06 00:00:00,1,Low,"40,919","3191,682",Line_C,10000,2,4,5,6,1,"77,71",0
SKU0027_202501,2025-01-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,54,Exponential Smoothing,69,37,-32,32,"0,8649",33,2,35,4,47,46,38,7771,7771,7771,"28,22","1298,12","37,3",100,0,0,TRUE,730,2025-01-05,2027-01-05,734,"0,1","10,81766667",2025-01-08 00:00:00,2025-01-06 00:00:00,1,Low,"40,919","1514,003",Line_C,10000,4,3,4,5,1,"77,71",0
SKU0027_202502,2025-02-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,55,Exponential Smoothing,58,50,-8,8,"0,16",33,9,42,4,74,56,72,7771,7771,7771,"28,22","1580,32","33,6",100,0,0,TRUE,730,2025-02-02,2027-02-02,731,"0,1","13,16933333",2025-02-08 00:00:00,2025-02-16 00:00:00,0,Low,"40,919","2045,95",Line_C,10000,2,4,5,6,0,"77,71",0
SKU0027_202503,2025-03-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,56,Collaborative Judgment,46,52,6,6,"0,1154",33,9,42,4,77,20,68,7771,7771,7771,"28,22","564,4","11,5",100,0,0,TRUE,730,2025-03-05,2027-03-05,734,"0,1","4,703333333",2025-03-08 00:00:00,2025-03-10 00:00:00,1,Low,"40,919","2127,788",Line_C,10000,5,4,5,6,1,"77,71",0
SKU0027_202504,2025-04-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,57,Exponential Smoothing,46,67,21,21,"0,3134",33,2,35,4,82,60,85,7771,7771,7771,"28,22","1693,2","26,9",100,0,0,TRUE,730,2025-04-10,2027-04-10,739,"0,1","14,11",2025-04-08 00:00:00,2025-04-11 00:00:00,0,Low,"40,919","2741,573",Line_C,10000,8,3,4,5,0,"77,71",0
SKU0027_202505,2025-05-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,58,Exponential Smoothing,59,67,8,8,"0,1194",33,7,40,4,93,93,0,0,0,7771,"28,22","2624,46","41,6",100,0,0,TRUE,730,2025-05-07,2027-05-07,736,"0,1","21,8705",,,0,Low,"40,919","2741,573",Line_C,10000,2,4,4,5,0,0,0
SKU0027_202506,2025-06-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,59,Exponential Smoothing,71,62,-9,9,"0,1452",33,5,38,4,83,82,48,7771,7771,7771,"28,22","2314,04","39,7",100,0,0,TRUE,730,2025-06-07,2027-06-07,736,"0,1","19,28366667",2025-06-08 00:00:00,2025-06-05 00:00:00,1,Low,"40,919","2536,978",Line_C,10000,4,4,4,5,1,"77,71",0
SKU0027_202507,2025-07-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,60,Exponential Smoothing,74,71,-3,3,"0,0423",33,11,44,4,108,88,51,7771,7771,7771,"28,22","2483,36","37,2",100,0,0,TRUE,730,2025-07-05,2027-07-05,734,"0,1","20,69466667",2025-07-08 00:00:00,2025-07-05 00:00:00,1,Low,"40,919","2905,249",Line_C,10000,1,4,5,6,1,"77,71",0
SKU0027_202508,2025-08-01 00:00:00,SKU0027,Surfactants Grade A,Surfactants,kg,57,62,Collaborative Judgment,65,38,-27,27,"0,7105",33,1,34,4,47,40,28,7771,7771,7771,"28,22","1128,8","31,6",100,0,0,TRUE,730,2025-08-03,2027-08-03,732,"0,1","9,406666667",2025-08-08 00:00:00,2025-08-07 00:00:00,1,Low,"40,919","1554,922",Line_C,10000,7,3,4,5,1,"77,71",0
SKU0028_202411,2024-11-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,120,Causal (Promo),133,135,2,2,"0,0148",19,5,24,7,115,0,99,913,0,913,"17,19",0,0,"73,33",1,0,FALSE,365,2024-11-09,2025-11-09,373,"0,12",0,2024-11-08 00:00:00,2024-11-18 00:00:00,0,Low,"23,2065","3132,8775",Line_A,,,6,8,9,0,,0
SKU0028_202412,2024-12-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,122,Causal (Promo),133,115,-18,18,"0,1565",19,2,21,7,88,0,0,913,0,913,"17,19",0,0,0,1,0,FALSE,365,2024-12-04,2025-12-04,368,"0,12",0,,,0,Low,"23,2065","2668,7475",Line_A,,,6,7,9,0,,0
SKU0028_202501,2025-01-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,125,Exponential Smoothing,109,143,34,34,"0,2378",19,4,23,7,117,56,90,913,0,913,"17,19","962,64","11,7",100,0,0,FALSE,365,2025-01-02,2026-01-02,366,"0,12","9,6264",2025-01-08 00:00:00,2025-01-09 00:00:00,1,Low,"23,2065","3318,5295",Line_A,,,6,7,9,1,,0
SKU0028_202502,2025-02-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,128,Exponential Smoothing,127,133,6,6,"0,0451",19,4,23,7,109,131,152,0,0,913,"17,19","2251,89","29,5",100,0,0,FALSE,365,2025-02-07,2026-02-07,371,"0,12","22,5189",2025-02-08 00:00:00,2025-02-16 00:00:00,0,Low,"23,2065","3086,4645",Line_A,,,6,7,9,0,,0
SKU0028_202503,2025-03-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,130,Exponential Smoothing,139,132,-7,7,"0,053",19,7,26,7,121,46,78,913,0,913,"17,19","790,74","10,5","93,94",1,0,FALSE,365,2025-03-08,2026-03-08,372,"0,12","7,9074",2025-03-08 00:00:00,2025-03-14 00:00:00,0,Low,"23,2065","3063,258",Line_A,,,6,8,10,0,,0
SKU0028_202504,2025-04-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,133,Causal (Promo),130,117,-13,13,"0,1111",19,7,26,7,108,72,86,913,0,913,"17,19","1237,68","18,5",100,0,0,FALSE,365,2025-04-02,2026-04-02,366,"0,12","12,3768",2025-04-08 00:00:00,2025-04-10 00:00:00,1,Low,"23,2065","2715,1605",Line_A,,,6,8,10,1,,0
SKU0028_202505,2025-05-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,136,Collaborative Judgment,118,175,57,57,"0,3257",19,8,27,7,164,220,171,0,0,913,"17,19","3781,8","37,7",100,0,0,FALSE,365,2025-05-02,2026-05-02,366,"0,12","37,818",2025-05-08 00:00:00,2025-05-11 00:00:00,0,Low,"23,2065","4061,1375",Line_A,,,6,8,10,0,,0
SKU0028_202506,2025-06-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,138,Exponential Smoothing,135,103,-32,32,"0,3107",19,7,26,7,96,182,102,0,0,913,"17,19","3128,58",53,100,0,0,FALSE,365,2025-06-03,2026-06-03,367,"0,12","31,2858",2025-06-08 00:00:00,2025-06-08 00:00:00,1,Low,"23,2065","2390,2695",Line_A,,,6,8,10,1,,0
SKU0028_202507,2025-07-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,141,Exponential Smoothing,139,157,18,18,"0,1146",19,4,23,7,127,150,169,0,0,913,"17,19","2578,5","28,7",100,0,0,FALSE,365,2025-07-02,2026-07-02,366,"0,12","25,785",2025-07-08 00:00:00,2025-07-11 00:00:00,0,Low,"23,2065","3643,4205",Line_A,,,6,7,9,0,,0
SKU0028_202508,2025-08-01 00:00:00,SKU0028,Solvents Grade A,Solvents,litre,133,144,ARIMA,152,185,33,33,"0,1784",19,6,25,7,161,284,200,0,0,913,"17,19","4881,96","46,1",100,0,0,FALSE,365,2025-08-03,2026-08-03,367,"0,12","48,8196",2025-08-08 00:00:00,2025-08-15 00:00:00,0,Low,"23,2065","4293,2025",Line_A,,,6,8,10,0,,0
SKU0029_202411,2024-11-01 00:00:00,SKU0029,Packaging Grade C,Packaging,litre,127,114,Collaborative Judgment,141,126,-15,15,"0,119",56,3,59,11,259,101,107,6069,0,6069,"15,42","1557,42",24,100,0,0,FALSE,540,2024-11-06,2026-04-30,545,"0,06","7,7871",2024-11-08 00:00:00,2024-11-12 00:00:00,0,Low,"18,504","2331,504",Line_B,,,9,11,14,0,,0
SKU0029_202412,2024-12-01 00:00:00,SKU0029,Packaging Grade C,Packaging,litre,127,117,Collaborative Judgment,112,90,-22,22,"0,2444",56,7,63,11,200,70,56,6069,0,6069,"15,42","1079,4","23,3",100,0,0,FALSE,540,2024-12-04,2026-05-28,543,"0,06","5,397",2024-12-08 00:00:00,2024-12-15 00:00:00,0,Low,"18,504","1665,36",Line_B,,,9,12,14,0,,0
SKU0029_202501,2025-01-01 00:00:00,SKU0029,Packaging Grade C,Packaging,litre,127,119,Exponential Smoothing,107,100,-7,7,"0,07",56,9,65,11,228,68,50,6069,0,6069,"15,42","1048,56","20,4",100,0,0,FALSE,540,2025-01-10,2026-07-04,549,"0,06","5,2428",2025-01-08 00:00:00,2025-01-05 00:00:00,1,Low,"18,504","1850,4",Line_B,,,9,12,15,1,,0
SKU0029_202502,2025-02-01 00:00:00,SKU0029,Packaging Grade C,Packaging,litre,127,122,Causal (Promo),114,139,25,25,"0,1799",56,10,66,11,317,150,136,6069,0,6069,"15,42",2313,"32,4",100,0,0,FALSE,540,2025-02-03,2026-07-28,542,"0,06","11,565",2025-02-08 00:00:00,2025-02-10 00:00:00,1,Low,"18,504","2572,056",Line_B,,,9,12,15,1,,0
SKU0029_202503,2025-03-01 00:00:00,SKU0029,Packaging Grade C,Packaging,litre,127,124,Exponential Smoothing,108,112,4,4,"0,0357",56,10,66,11,257,98,25,6069,0,6069,"15,42","1511,16","26,2",100,0,0,FALSE,540,2025-03-04,2026-08-26,543,"0,06","7,5558",2025-03-08 00:00:00,2025-03-12 00:00:00,0,Low,"18,504","2072,448",Line_B,,,9,12,15,0,,0
